ID,AGE,GENDER,RACE,DRIVING_EXPERIENCE,EDUCATION,INCOME,CREDIT_SCORE,VEHICLE_OWNERSHIP,VEHICLE_YEAR,MARRIED,CHILDREN,POSTAL_CODE,ANNUAL_MILEAGE,VEHICLE_TYPE,SPEEDING_VIOLATIONS,DUIS,PAST_ACCIDENTS,OUTCOME
378383,26-39,male,majority,10-19y,none,poverty,0.3708743122219038,0.0,before 2015,0.0,0.0,10238,12000.0,sedan,0,0,1,0.0
278596,26-39,female,majority,10-19y,high school,working class,0.5817659713567438,0.0,before 2015,0.0,0.0,10238,17000.0,sedan,0,0,0,1.0
277842,16-25,female,majority,0-9y,high school,poverty,0.5026227727549983,1.0,before 2015,1.0,0.0,10238,10000.0,sedan,0,0,0,0.0
458071,26-39,male,majority,0-9y,university,upper class,0.4303346446522289,1.0,before 2015,1.0,1.0,32765,11000.0,sedan,0,0,0,0.0
695567,26-39,male,majority,10-19y,high school,middle class,,1.0,before 2015,1.0,0.0,10238,12000.0,sedan,1,0,1,0.0
65962,26-39,male,majority,0-9y,high school,working class,,1.0,before 2015,0.0,1.0,32765,14000.0,sedan,0,0,0,1.0
398376,26-39,male,majority,0-9y,none,middle class,0.417634288834272,1.0,before 2015,1.0,1.0,10238,10000.0,sedan,0,0,0,0.0
471696,40-64,male,majority,10-19y,university,middle class,0.3803560286607813,0.0,before 2015,1.0,1.0,10238,8000.0,sedan,2,0,2,1.0
239209,65+,male,majority,30y+,high school,upper class,0.6747867912236135,1.0,before 2015,0.0,1.0,10238,12000.0,sedan,6,0,7,0.0
219553,26-39,male,majority,10-19y,university,upper class,0.7492616372893721,1.0,before 2015,0.0,0.0,10238,13000.0,sedan,0,0,0,0.0
634266,40-64,male,majority,20-29y,high school,upper class,0.6728746331104438,0.0,after 2015,1.0,1.0,10238,8000.0,sedan,3,0,2,0.0
284446,16-25,male,majority,0-9y,university,middle class,0.4902259461404842,1.0,before 2015,0.0,1.0,10238,13000.0,sedan,0,0,0,1.0
26836,40-64,female,majority,10-19y,university,upper class,0.6657579836268851,1.0,before 2015,1.0,1.0,10238,,sedan,1,0,0,0.0
706349,65+,male,majority,10-19y,university,upper class,0.7270329897821235,1.0,before 2015,1.0,1.0,10238,10000.0,sedan,1,1,2,0.0
25215,65+,female,minority,0-9y,high school,upper class,0.7089001773362056,1.0,after 2015,0.0,1.0,10238,11000.0,sedan,0,0,0,0.0
867562,40-64,female,majority,20-29y,university,upper class,,1.0,after 2015,1.0,1.0,10238,15000.0,sedan,0,0,1,0.0
982150,16-25,male,majority,0-9y,university,middle class,0.4788538424981473,0.0,before 2015,1.0,0.0,10238,16000.0,sedan,0,0,0,1.0
279225,40-64,male,majority,10-19y,high school,middle class,0.6244125383903321,1.0,before 2015,0.0,1.0,32765,11000.0,sedan,4,0,0,1.0
402116,16-25,male,majority,0-9y,high school,poverty,0.4466288938870481,0.0,before 2015,0.0,0.0,10238,16000.0,sedan,0,0,0,1.0
787277,40-64,female,minority,20-29y,high school,upper class,0.6341130347959856,1.0,before 2015,1.0,1.0,10238,12000.0,sedan,3,0,1,0.0
157696,26-39,male,majority,10-19y,university,working class,0.340278741649701,0.0,before 2015,0.0,0.0,32765,12000.0,sedan,4,2,2,1.0
128369,40-64,male,majority,20-29y,university,upper class,0.6953231970861331,0.0,before 2015,1.0,1.0,32765,7000.0,sedan,3,1,1,0.0
739999,40-64,female,minority,10-19y,university,middle class,0.5638599791376707,0.0,before 2015,1.0,1.0,10238,13000.0,sedan,0,0,1,0.0
723172,16-25,female,majority,0-9y,university,middle class,0.4452397305357933,1.0,before 2015,0.0,0.0,10238,,sedan,0,0,0,0.0
24832,65+,male,majority,10-19y,university,upper class,0.512299236712214,1.0,after 2015,1.0,1.0,32765,8000.0,sedan,3,0,2,0.0
195743,16-25,female,majority,0-9y,none,poverty,0.4633027803572463,0.0,before 2015,0.0,0.0,10238,17000.0,sedan,0,0,0,1.0
373953,65+,male,majority,0-9y,university,upper class,0.4857196085460185,1.0,before 2015,1.0,1.0,10238,11000.0,sedan,0,0,0,0.0
245004,40-64,male,majority,10-19y,university,upper class,0.7351283436011039,1.0,before 2015,0.0,1.0,10238,11000.0,sedan,3,1,0,0.0
783149,40-64,female,majority,10-19y,university,upper class,0.7206610780215068,1.0,after 2015,1.0,1.0,10238,9000.0,sedan,4,0,0,0.0
247930,26-39,male,majority,10-19y,high school,working class,0.5746291487013679,1.0,after 2015,1.0,0.0,10238,14000.0,sedan,0,0,1,0.0
716007,16-25,female,majority,0-9y,none,poverty,0.5142351891507717,0.0,before 2015,0.0,1.0,10238,13000.0,sedan,0,0,0,1.0
953021,26-39,male,majority,0-9y,university,middle class,0.4739316494372351,1.0,after 2015,0.0,1.0,10238,,sedan,0,0,0,0.0
853899,40-64,male,majority,0-9y,none,poverty,0.3467482556316243,1.0,before 2015,0.0,1.0,32765,9000.0,sedan,0,0,0,1.0
156736,40-64,female,majority,20-29y,high school,middle class,0.4331407796093584,1.0,after 2015,1.0,0.0,10238,14000.0,sedan,0,0,2,0.0
768784,65+,female,majority,30y+,university,upper class,0.6751971538113963,1.0,before 2015,0.0,1.0,10238,10000.0,sports car,2,0,2,0.0
985408,26-39,male,majority,10-19y,university,upper class,0.6468445561336958,1.0,before 2015,0.0,1.0,32765,10000.0,sedan,4,1,0,0.0
701574,40-64,male,minority,20-29y,university,upper class,0.5430953673667149,1.0,before 2015,1.0,1.0,10238,11000.0,sedan,4,2,2,0.0
643790,26-39,female,majority,10-19y,university,middle class,0.5984971836466728,1.0,before 2015,0.0,1.0,10238,12000.0,sedan,0,0,1,0.0
110873,65+,male,majority,0-9y,high school,upper class,0.5623645761675636,1.0,after 2015,1.0,1.0,10238,9000.0,sedan,0,0,0,0.0
331227,16-25,female,majority,0-9y,university,working class,0.4877696980616919,1.0,before 2015,0.0,0.0,32765,11000.0,sedan,0,0,0,1.0
62485,40-64,male,majority,20-29y,university,upper class,0.5575315995275689,1.0,before 2015,1.0,1.0,10238,9000.0,sedan,2,0,7,0.0
452356,40-64,female,majority,10-19y,none,middle class,,1.0,before 2015,0.0,1.0,32765,10000.0,sedan,2,0,0,0.0
5656,40-64,male,majority,20-29y,university,upper class,0.6521572894862243,1.0,after 2015,1.0,1.0,10238,,sedan,6,0,2,0.0
607082,26-39,female,majority,10-19y,high school,working class,0.5749290207818821,1.0,before 2015,0.0,0.0,10238,15000.0,sedan,0,0,0,0.0
328664,26-39,male,majority,0-9y,high school,working class,0.3662098408890193,0.0,before 2015,0.0,0.0,32765,10000.0,sedan,0,0,0,1.0
647230,26-39,male,majority,10-19y,high school,poverty,0.4859030683167008,1.0,before 2015,0.0,0.0,10238,14000.0,sedan,1,1,0,0.0
465150,65+,male,majority,30y+,university,middle class,0.561353084181797,1.0,before 2015,1.0,1.0,10238,6000.0,sedan,8,0,9,0.0
465420,65+,female,majority,20-29y,high school,middle class,0.411143781211444,1.0,before 2015,0.0,1.0,10238,14000.0,sedan,1,0,1,0.0
403031,16-25,female,majority,0-9y,none,working class,,0.0,before 2015,0.0,1.0,32765,12000.0,sedan,0,0,0,1.0
799734,26-39,male,majority,0-9y,university,upper class,0.3995197370775148,1.0,before 2015,0.0,0.0,10238,12000.0,sedan,0,0,0,1.0
562564,26-39,female,majority,10-19y,university,upper class,0.8327923827915409,1.0,before 2015,1.0,1.0,10238,14000.0,sedan,2,0,2,0.0
442227,40-64,female,majority,20-29y,none,middle class,0.7424417038212764,1.0,before 2015,0.0,1.0,10238,14000.0,sedan,2,0,2,0.0
468409,26-39,male,majority,0-9y,high school,middle class,0.4709402314479679,1.0,before 2015,0.0,1.0,10238,14000.0,sedan,0,0,0,0.0
543980,26-39,female,majority,0-9y,high school,middle class,0.4633403265073366,1.0,after 2015,1.0,1.0,10238,9000.0,sedan,0,0,0,0.0
926334,40-64,female,majority,0-9y,high school,working class,0.3933243530697776,1.0,before 2015,0.0,1.0,10238,12000.0,sedan,0,0,0,0.0
91184,65+,female,majority,30y+,high school,upper class,0.7576248110302851,1.0,after 2015,1.0,1.0,10238,12000.0,sedan,0,1,1,0.0
724812,26-39,male,majority,10-19y,university,middle class,,0.0,after 2015,0.0,1.0,10238,11000.0,sedan,3,0,1,0.0
864818,26-39,male,minority,10-19y,high school,middle class,0.5020129372313837,1.0,before 2015,1.0,1.0,10238,10000.0,sedan,2,0,3,0.0
157882,16-25,male,majority,0-9y,university,working class,,1.0,before 2015,0.0,0.0,21217,14000.0,sedan,0,0,0,1.0
73652,26-39,female,majority,10-19y,university,upper class,,1.0,before 2015,1.0,0.0,32765,9000.0,sedan,2,0,0,0.0
476089,16-25,male,majority,0-9y,high school,poverty,0.2387284686650751,0.0,before 2015,0.0,0.0,32765,14000.0,sedan,0,0,0,1.0
894225,16-25,female,majority,0-9y,none,poverty,0.5213510383697199,0.0,before 2015,0.0,0.0,21217,17000.0,sedan,0,0,0,1.0
573931,16-25,female,minority,0-9y,none,poverty,0.4793922697595563,0.0,before 2015,0.0,0.0,10238,12000.0,sedan,0,0,0,1.0
724739,40-64,male,majority,0-9y,university,upper class,0.6775390802967439,1.0,after 2015,1.0,1.0,32765,11000.0,sports car,0,0,0,0.0
344228,65+,male,majority,0-9y,university,upper class,0.737994819837278,1.0,after 2015,1.0,0.0,10238,17000.0,sedan,0,0,0,0.0
655303,40-64,male,majority,10-19y,none,working class,0.3086161858723703,0.0,before 2015,0.0,1.0,92101,12000.0,sedan,2,1,1,1.0
826526,16-25,female,majority,0-9y,high school,poverty,0.326073298912384,1.0,before 2015,0.0,1.0,32765,12000.0,sedan,0,0,0,1.0
618453,26-39,male,minority,10-19y,high school,working class,0.5097097414863175,1.0,before 2015,0.0,1.0,10238,12000.0,sedan,0,0,0,1.0
656450,16-25,female,majority,0-9y,none,poverty,0.4784936524828958,1.0,after 2015,0.0,1.0,10238,16000.0,sedan,0,0,0,0.0
270827,16-25,female,minority,0-9y,high school,poverty,0.3486077166376033,0.0,before 2015,0.0,0.0,10238,18000.0,sedan,0,0,0,1.0
102661,26-39,female,majority,10-19y,university,upper class,,1.0,after 2015,0.0,0.0,10238,15000.0,sedan,1,0,0,0.0
61789,40-64,female,majority,20-29y,high school,middle class,0.6735097524290821,0.0,before 2015,1.0,1.0,10238,12000.0,sedan,0,0,0,0.0
778230,65+,female,majority,30y+,university,upper class,0.6275676333855695,1.0,before 2015,1.0,0.0,10238,13000.0,sedan,3,1,4,0.0
527488,16-25,female,majority,0-9y,high school,poverty,0.1573968220490889,1.0,before 2015,0.0,0.0,10238,15000.0,sedan,0,0,0,0.0
811607,26-39,male,majority,10-19y,high school,middle class,,1.0,before 2015,0.0,0.0,32765,15000.0,sedan,2,0,2,1.0
996412,65+,male,majority,30y+,university,upper class,0.5672085630614355,1.0,after 2015,1.0,1.0,32765,7000.0,sedan,7,3,3,0.0
396285,40-64,male,majority,20-29y,university,upper class,0.5231613440500279,1.0,after 2015,1.0,1.0,10238,10000.0,sedan,2,0,3,0.0
421501,26-39,male,majority,10-19y,high school,poverty,0.3444398567768867,0.0,before 2015,0.0,0.0,10238,15000.0,sedan,1,0,1,0.0
458531,40-64,male,majority,10-19y,high school,working class,0.3299958800281384,0.0,before 2015,0.0,0.0,32765,,sedan,9,0,2,1.0
42872,26-39,male,majority,10-19y,university,upper class,0.6636154524180936,1.0,before 2015,1.0,0.0,32765,8000.0,sedan,2,0,2,1.0
420721,40-64,male,minority,20-29y,none,middle class,0.4723758873069391,1.0,before 2015,1.0,1.0,10238,10000.0,sports car,4,0,3,0.0
436666,26-39,male,majority,10-19y,none,poverty,0.4394514155216835,0.0,after 2015,0.0,0.0,32765,14000.0,sports car,0,0,0,1.0
479665,26-39,female,majority,10-19y,high school,middle class,0.6076431032309679,1.0,after 2015,1.0,1.0,10238,14000.0,sedan,1,0,1,0.0
254721,65+,male,majority,30y+,high school,upper class,0.6325632210270822,1.0,before 2015,1.0,0.0,32765,14000.0,sedan,12,0,1,0.0
378082,40-64,female,majority,20-29y,university,middle class,0.6454167954287058,0.0,before 2015,1.0,1.0,10238,13000.0,sedan,3,2,1,0.0
189479,16-25,male,majority,0-9y,high school,working class,0.3780741998209805,0.0,before 2015,1.0,0.0,10238,12000.0,sports car,0,0,0,1.0
969407,40-64,female,majority,20-29y,high school,upper class,0.4869412364076045,1.0,before 2015,1.0,1.0,10238,12000.0,sedan,1,0,4,0.0
519341,40-64,male,minority,0-9y,none,poverty,0.3393086444315488,1.0,before 2015,1.0,1.0,10238,10000.0,sedan,0,0,0,1.0
984062,16-25,female,majority,0-9y,high school,working class,0.5336007026250289,0.0,before 2015,0.0,0.0,10238,14000.0,sedan,0,0,0,1.0
441784,26-39,male,majority,0-9y,none,poverty,0.4517129984575386,1.0,before 2015,1.0,1.0,10238,11000.0,sedan,0,0,0,1.0
299392,16-25,female,majority,0-9y,none,poverty,,0.0,before 2015,0.0,1.0,10238,11000.0,sedan,0,0,0,1.0
449679,40-64,male,majority,20-29y,university,upper class,0.7053790428997995,1.0,before 2015,0.0,1.0,10238,12000.0,sedan,2,0,4,0.0
272509,40-64,male,majority,10-19y,high school,upper class,0.5819216048220232,1.0,before 2015,0.0,1.0,10238,12000.0,sedan,1,0,1,1.0
694795,65+,female,majority,10-19y,university,upper class,0.5910989151873356,0.0,after 2015,1.0,1.0,10238,10000.0,sedan,1,0,1,0.0
624919,65+,male,majority,30y+,high school,upper class,0.6935957205432375,1.0,after 2015,1.0,1.0,10238,9000.0,sedan,5,0,5,0.0
424515,65+,male,majority,30y+,university,upper class,0.7810158108961347,1.0,before 2015,1.0,1.0,10238,10000.0,sedan,2,0,1,0.0
535774,65+,male,majority,0-9y,university,upper class,0.7563542562715098,1.0,before 2015,1.0,1.0,10238,13000.0,sedan,0,0,0,0.0
563007,16-25,female,minority,0-9y,none,poverty,0.3901451713079541,0.0,before 2015,0.0,1.0,10238,12000.0,sedan,0,0,0,1.0
304482,26-39,male,majority,0-9y,university,upper class,0.6452619927658005,1.0,after 2015,1.0,1.0,10238,7000.0,sedan,0,0,0,0.0
31557,40-64,female,majority,20-29y,university,upper class,0.6382727825433337,1.0,before 2015,1.0,1.0,10238,8000.0,sedan,3,0,6,0.0
128508,16-25,female,majority,0-9y,high school,working class,0.5494739604537581,1.0,before 2015,0.0,0.0,10238,,sedan,0,0,0,1.0
871443,40-64,female,majority,20-29y,university,upper class,,1.0,before 2015,1.0,1.0,10238,13000.0,sedan,1,0,1,0.0
547620,16-25,female,minority,0-9y,none,poverty,0.3854870339226485,0.0,before 2015,0.0,0.0,10238,,sedan,0,0,0,1.0
836212,40-64,male,majority,20-29y,high school,working class,0.4660439400287874,1.0,before 2015,1.0,1.0,10238,13000.0,sedan,3,1,2,0.0
835167,65+,female,majority,30y+,university,upper class,0.5673271728407454,0.0,before 2015,1.0,1.0,10238,11000.0,sedan,1,0,4,0.0
169783,26-39,male,minority,10-19y,university,upper class,0.6099165563503943,1.0,before 2015,0.0,1.0,32765,12000.0,sedan,5,1,1,0.0
383166,26-39,female,majority,10-19y,university,upper class,0.5875253220333557,1.0,before 2015,0.0,0.0,32765,11000.0,sports car,2,0,0,0.0
855355,16-25,female,majority,0-9y,none,middle class,0.5353128388192372,0.0,after 2015,0.0,0.0,10238,15000.0,sedan,0,0,0,1.0
424820,26-39,female,minority,10-19y,high school,middle class,0.540182723180248,1.0,before 2015,1.0,1.0,10238,,sedan,0,0,1,0.0
355019,26-39,male,majority,10-19y,university,upper class,0.5954371784751078,1.0,after 2015,0.0,1.0,10238,9000.0,sedan,3,1,2,0.0
980778,16-25,female,majority,0-9y,none,poverty,0.5393224217499232,1.0,before 2015,0.0,0.0,10238,15000.0,sedan,0,0,0,0.0
525347,26-39,male,majority,10-19y,high school,middle class,0.5144605261762479,1.0,before 2015,1.0,1.0,10238,13000.0,sports car,0,1,0,0.0
274793,65+,male,minority,30y+,university,upper class,0.5841638627422637,1.0,after 2015,1.0,1.0,10238,9000.0,sedan,10,1,3,0.0
251765,26-39,female,majority,10-19y,none,working class,0.5669224482583299,1.0,before 2015,1.0,1.0,10238,16000.0,sedan,0,0,1,0.0
672128,16-25,female,majority,0-9y,high school,middle class,0.5898682089570818,1.0,before 2015,0.0,0.0,10238,18000.0,sedan,0,0,0,0.0
222879,65+,male,majority,20-29y,high school,upper class,0.5801247496816917,1.0,after 2015,1.0,1.0,10238,11000.0,sedan,6,2,2,0.0
683643,40-64,male,majority,20-29y,high school,upper class,0.4614531851675966,1.0,after 2015,1.0,1.0,32765,,sedan,7,0,2,0.0
358078,16-25,male,majority,0-9y,high school,working class,0.4220740438928461,0.0,before 2015,0.0,0.0,10238,15000.0,sedan,0,0,0,1.0
615907,40-64,female,majority,20-29y,university,upper class,,1.0,after 2015,1.0,1.0,10238,10000.0,sedan,0,0,1,0.0
755962,40-64,female,majority,10-19y,university,middle class,0.4907620684055287,1.0,before 2015,1.0,1.0,10238,11000.0,sedan,0,0,2,0.0
530366,26-39,female,majority,10-19y,none,middle class,0.4162114507143063,0.0,before 2015,1.0,1.0,10238,12000.0,sedan,1,0,1,0.0
412029,40-64,female,majority,20-29y,high school,upper class,0.6992028342229414,1.0,after 2015,1.0,0.0,10238,13000.0,sedan,2,1,1,0.0
453587,16-25,male,majority,0-9y,none,poverty,0.5011041861477193,1.0,before 2015,0.0,1.0,32765,14000.0,sedan,0,0,0,1.0
5017,65+,male,majority,20-29y,high school,upper class,0.5826338974357931,1.0,before 2015,1.0,1.0,92101,9000.0,sedan,4,0,1,0.0
428670,40-64,female,majority,10-19y,university,middle class,0.5191956219648337,0.0,before 2015,1.0,0.0,32765,13000.0,sedan,2,0,0,1.0
518188,26-39,female,majority,0-9y,none,middle class,0.4374226306331744,1.0,after 2015,1.0,1.0,32765,12000.0,sedan,0,0,0,0.0
994772,40-64,male,majority,20-29y,high school,middle class,0.5723973007903935,1.0,before 2015,1.0,1.0,10238,10000.0,sedan,3,0,1,0.0
172803,40-64,male,majority,0-9y,university,upper class,0.4417132728803951,1.0,after 2015,1.0,1.0,32765,8000.0,sedan,0,0,0,0.0
338756,40-64,female,majority,10-19y,none,upper class,,1.0,before 2015,1.0,1.0,10238,13000.0,sedan,0,0,2,0.0
595150,26-39,female,majority,10-19y,university,upper class,,1.0,after 2015,1.0,0.0,10238,11000.0,sports car,2,0,0,0.0
483693,16-25,female,majority,0-9y,high school,working class,0.2919776582051944,0.0,before 2015,0.0,1.0,32765,12000.0,sedan,0,0,0,1.0
752366,26-39,male,majority,10-19y,high school,middle class,0.427270927766737,0.0,after 2015,1.0,1.0,10238,,sedan,1,0,0,0.0
711932,65+,female,majority,30y+,university,upper class,0.6641610956184248,1.0,before 2015,1.0,0.0,10238,14000.0,sedan,2,1,2,0.0
801325,26-39,female,majority,0-9y,high school,middle class,0.6522244431750291,1.0,after 2015,0.0,1.0,10238,9000.0,sedan,0,0,0,0.0
146993,40-64,male,majority,20-29y,high school,middle class,0.5826401515017708,0.0,after 2015,0.0,1.0,10238,12000.0,sedan,0,1,3,0.0
472205,40-64,female,majority,20-29y,university,upper class,,1.0,before 2015,1.0,1.0,32765,11000.0,sedan,3,1,0,0.0
934994,40-64,female,majority,20-29y,high school,upper class,,1.0,before 2015,1.0,1.0,10238,10000.0,sedan,2,1,0,0.0
312454,16-25,female,majority,0-9y,none,poverty,,0.0,before 2015,0.0,0.0,10238,,sedan,0,0,0,1.0
293395,16-25,female,majority,0-9y,high school,working class,,1.0,before 2015,0.0,0.0,32765,,sedan,0,0,0,1.0
187735,40-64,male,majority,20-29y,university,upper class,0.5860322133857707,1.0,before 2015,1.0,1.0,10238,13000.0,sedan,1,0,5,0.0
475556,26-39,female,majority,10-19y,high school,working class,0.3562232691382527,1.0,before 2015,0.0,1.0,10238,13000.0,sedan,0,0,0,0.0
622256,16-25,female,majority,0-9y,high school,upper class,0.591478692183566,1.0,before 2015,1.0,1.0,10238,13000.0,sedan,0,0,0,0.0
667374,40-64,male,majority,20-29y,none,poverty,0.4754131702415028,1.0,before 2015,0.0,1.0,32765,10000.0,sedan,9,2,1,0.0
710895,16-25,male,majority,0-9y,high school,poverty,0.2678767803164774,0.0,before 2015,0.0,0.0,10238,14000.0,sedan,0,0,0,1.0
771373,26-39,female,majority,10-19y,none,poverty,0.4741201321807367,0.0,before 2015,0.0,0.0,10238,12000.0,sedan,0,0,0,1.0
930070,40-64,female,majority,20-29y,university,upper class,,0.0,before 2015,1.0,1.0,10238,,sedan,1,0,2,0.0
778420,26-39,female,majority,10-19y,high school,poverty,0.3397399692489963,0.0,before 2015,0.0,0.0,32765,14000.0,sedan,1,0,0,1.0
209583,40-64,female,majority,0-9y,high school,upper class,0.6734074069818765,1.0,before 2015,0.0,0.0,32765,14000.0,sedan,0,0,0,1.0
857596,40-64,male,majority,20-29y,high school,upper class,0.6220980397455637,1.0,before 2015,1.0,1.0,32765,7000.0,sedan,6,1,4,0.0
73961,16-25,female,majority,0-9y,high school,working class,0.3918469002457876,1.0,before 2015,0.0,0.0,32765,13000.0,sedan,0,0,0,0.0
29008,65+,male,majority,20-29y,high school,upper class,0.5516614915267227,1.0,before 2015,1.0,1.0,32765,12000.0,sedan,5,0,0,0.0
356763,65+,female,majority,10-19y,university,upper class,,1.0,after 2015,1.0,1.0,10238,,sports car,0,0,2,0.0
268227,65+,male,minority,30y+,high school,middle class,0.3224660183950982,1.0,after 2015,1.0,1.0,10238,,sedan,2,0,1,0.0
447292,16-25,female,majority,0-9y,university,working class,0.4948182190512221,0.0,after 2015,0.0,0.0,10238,16000.0,sedan,0,0,0,1.0
317313,65+,male,majority,10-19y,university,upper class,0.6146903887940329,0.0,after 2015,0.0,1.0,10238,,sedan,4,0,1,0.0
589218,65+,male,majority,20-29y,high school,upper class,0.4856727576949824,1.0,before 2015,1.0,1.0,10238,14000.0,sedan,4,2,0,0.0
979729,40-64,female,majority,20-29y,university,upper class,0.6140919403501407,1.0,before 2015,1.0,1.0,10238,10000.0,sedan,3,0,2,0.0
822944,40-64,female,majority,20-29y,high school,upper class,0.5635429652490147,1.0,after 2015,1.0,1.0,32765,6000.0,sedan,1,0,2,0.0
935327,65+,male,majority,10-19y,high school,upper class,0.4784375832901694,1.0,after 2015,1.0,1.0,10238,11000.0,sedan,0,0,1,0.0
429717,40-64,male,majority,0-9y,high school,upper class,,1.0,before 2015,0.0,1.0,10238,11000.0,sedan,0,0,0,1.0
