City_Code,Region_Code,Accomodation_Type,Reco_Insurance_Type,Upper_Age,Lower_Age,Is_Spouse,Health Indicator,Holding_Policy_Duration,Holding_Policy_Type,Reco_Policy_Cat,Reco_Policy_Premium,Response
C9,103,Rented,Individual,23,23,No,X1,,,22,10496.0,0
C9,424,Owned,Individual,60,60,No,X2,14.0,4.0,4,17824.0,0
C10,393,Rented,Individual,61,61,No,,8.0,3.0,18,19740.0,0
C18,344,Rented,Individual,40,40,No,,4.0,1.0,19,11664.0,0
C10,206,Rented,Individual,55,55,No,X3,,,18,15360.0,0
C6,368,Rented,Individual,21,21,No,X1,,,18,6770.0,0
C1,145,Owned,Individual,67,67,No,X1,,,19,14616.0,1
C1,89,Owned,Joint,67,62,Yes,,5.0,4.0,22,26550.0,0
C10,2409,Rented,Individual,37,37,No,X1,,,22,12060.0,0
C15,3399,Owned,Joint,75,53,Yes,X4,1.0,4.0,15,27840.0,1
C23,1,Rented,Individual,20,20,No,,,,14,9440.0,1
C26,829,Owned,Individual,47,47,No,,,,18,17082.0,1
C3,3375,Owned,Individual,53,53,No,,14+,2.0,17,17808.0,1
C6,1150,Owned,Individual,40,40,No,X1,,,14,13584.0,1
C16,1056,Rented,Joint,39,19,No,X1,2.0,1.0,17,12186.0,1
C11,1359,Owned,Joint,45,42,Yes,X5,5.0,4.0,22,22195.2,1
C13,1164,Owned,Individual,49,49,No,X1,2.0,1.0,19,11980.0,1
C22,254,Owned,Joint,72,65,Yes,X2,14+,3.0,9,27180.0,1
C1,5,Owned,Individual,68,68,No,X1,4.0,4.0,22,21896.0,1
C1,552,Rented,Individual,32,32,No,,2.0,3.0,8,12474.0,0
C5,4674,Rented,Individual,28,28,No,X4,3.0,3.0,2,10872.0,1
C24,222,Owned,Individual,75,75,No,X3,14+,3.0,18,19350.0,0
C5,3942,Owned,Joint,43,18,Yes,X1,4.0,3.0,1,25036.8,0
C4,248,Owned,Individual,27,27,No,,7.0,3.0,7,6060.0,1
C10,224,Owned,Joint,70,67,Yes,X2,,,13,25872.0,0
C4,136,Owned,Individual,70,70,No,X2,,,8,21276.0,0
C27,811,Owned,Joint,41,35,Yes,X2,3.0,1.0,16,18792.0,0
C15,2011,Owned,Individual,46,46,No,X5,4.0,2.0,20,11754.0,1
C11,267,Rented,Individual,75,75,No,X1,,,21,23358.0,1
C1,4798,Owned,Individual,71,71,No,,10.0,4.0,22,17248.0,1
C26,960,Rented,Individual,24,24,No,X2,,,17,10992.0,0
C2,2542,Rented,Individual,26,26,No,X1,3.0,3.0,22,7248.0,1
C10,3950,Owned,Individual,47,47,No,X2,,,18,14928.0,0
C13,396,Rented,Individual,23,23,No,,3.0,1.0,15,9600.0,1
C9,855,Owned,Individual,52,52,No,X1,4.0,3.0,6,17388.0,0
C30,4589,Owned,Joint,70,63,Yes,,11.0,3.0,14,25578.0,1
C4,1051,Owned,Individual,35,35,No,X3,,,12,6492.0,1
C1,99,Owned,Individual,59,59,No,,9.0,1.0,5,17724.0,0
C2,3302,Rented,Individual,38,38,No,X1,5.0,2.0,13,10208.0,1
C16,2118,Rented,Individual,44,44,No,,7.0,3.0,22,8134.0,0
C8,2698,Owned,Individual,28,28,No,X2,5.0,2.0,16,9366.0,1
C15,1621,Rented,Individual,56,56,No,X1,,,22,14674.0,0
C13,595,Owned,Individual,67,67,No,X1,6.0,3.0,20,16492.0,0
C13,4679,Rented,Individual,39,39,No,X1,10.0,4.0,4,10584.0,1
C9,2384,Rented,Individual,26,26,No,,,,4,5930.0,1
C27,1533,Rented,Individual,67,67,No,X1,5.0,3.0,5,16094.0,1
C17,2589,Owned,Joint,54,18,Yes,,14+,2.0,2,22265.6,1
C1,1787,Owned,Individual,57,57,No,X3,11.0,1.0,16,14718.0,0
C2,2098,Owned,Individual,44,44,No,X4,,,3,18816.0,0
C2,712,Owned,Individual,48,48,No,X1,4.0,3.0,22,14190.0,0
C12,780,Rented,Joint,54,23,No,X1,,,2,21005.6,0
C23,1,Owned,Joint,59,57,No,,1.0,3.0,17,32112.0,0
C8,2450,Rented,Individual,37,37,No,,1.0,3.0,21,8806.0,1
C4,4405,Rented,Individual,19,19,No,X3,,,22,5584.0,0
C4,96,Rented,Individual,23,23,No,X1,,,15,6888.0,0
C2,1155,Rented,Individual,23,23,No,X3,1.0,3.0,18,8676.0,0
C12,1052,Owned,Joint,27,24,Yes,X2,,,16,11916.0,1
C24,4451,Rented,Individual,34,34,No,X2,5.0,1.0,16,12600.0,1
C11,3968,Owned,Individual,42,42,No,X2,1.0,2.0,20,13222.0,1
C7,2934,Owned,Individual,37,37,No,X4,,,10,9888.0,1
C15,837,Owned,Individual,64,64,No,,,,16,18000.0,1
C13,3149,Owned,Joint,48,46,Yes,X2,14+,3.0,21,13126.4,1
C2,2312,Owned,Individual,66,66,No,X2,1.0,4.0,22,15366.0,1
C1,982,Owned,Individual,23,23,No,X3,,,14,10416.0,0
C19,739,Owned,Individual,69,69,No,X1,1.0,1.0,19,19068.0,1
C18,705,Rented,Individual,34,34,No,X4,3.0,1.0,19,6790.0,1
C20,1939,Owned,Individual,54,54,No,X1,1.0,3.0,18,16128.0,0
C1,697,Owned,Individual,62,62,No,,,,12,17892.0,1
C12,965,Owned,Joint,52,30,Yes,X1,3.0,2.0,17,24537.6,1
C4,151,Rented,Individual,75,75,No,X3,,,19,24876.0,0
C16,1175,Owned,Joint,70,61,Yes,X4,9.0,4.0,17,30600.0,1
C9,2681,Owned,Individual,55,55,No,X2,,,6,14454.0,0
C1,1634,Owned,Individual,65,65,No,X1,,,21,17360.0,1
C4,688,Owned,Individual,23,23,No,,,,8,4848.0,0
C1,2860,Rented,Individual,41,41,No,,11.0,1.0,20,11988.0,1
C2,192,Owned,Individual,29,29,No,X2,3.0,3.0,21,8288.0,0
C1,2533,Owned,Individual,71,71,No,,,,19,23616.0,1
C4,3041,Rented,Individual,61,61,No,X4,14+,2.0,7,16250.0,1
C25,2951,Owned,Joint,64,55,Yes,,6.0,2.0,12,16416.4,1
C3,1234,Owned,Individual,62,62,No,X7,3.0,3.0,18,15024.0,1
C2,2225,Owned,Individual,51,51,No,X1,3.0,3.0,18,17134.0,0
C2,2531,Rented,Individual,24,24,No,X1,2.0,3.0,21,5472.0,1
C3,1135,Owned,Individual,43,43,No,X2,4.0,2.0,20,10944.0,1
C6,337,Owned,Individual,61,61,No,X3,2.0,3.0,21,20928.0,1
C3,678,Rented,Individual,27,27,No,X1,1.0,2.0,12,6210.0,1
C20,5919,Rented,Individual,27,27,No,X4,,,1,4248.0,0
C1,102,Rented,Individual,28,28,No,,6.0,2.0,22,10704.0,1
C11,315,Owned,Individual,27,27,No,,,,21,8554.0,1
C21,5153,Rented,Individual,44,44,No,X1,2.0,2.0,20,11820.0,0
C7,1749,Rented,Individual,75,75,No,X2,13.0,1.0,19,24948.0,0
C8,2537,Owned,Joint,62,27,Yes,X3,4.0,1.0,2,25480.0,0
C1,767,Owned,Individual,63,63,No,X5,14.0,2.0,17,14808.0,1
C1,603,Rented,Individual,63,63,No,X3,14+,2.0,19,15408.0,1
C2,2194,Owned,Individual,60,60,No,X2,7.0,2.0,17,16856.0,1
C34,1012,Owned,Individual,50,50,No,X3,1.0,1.0,15,10404.0,1
C15,1342,Rented,Individual,61,61,No,X6,5.0,1.0,12,17430.0,1
C1,2404,Rented,Joint,68,55,Yes,,14+,1.0,19,30240.0,0
C2,3286,Owned,Individual,44,44,No,,,,22,11970.0,1
C1,1134,Owned,Individual,65,65,No,X1,14+,2.0,20,16240.0,1
C5,4009,Rented,Individual,23,23,No,,,,9,8904.0,0
C2,2029,Owned,Individual,28,28,No,X4,,,3,5240.0,1
C2,380,Owned,Joint,39,16,Yes,X4,,,18,19590.0,0
C8,1092,Rented,Joint,55,53,Yes,,6.0,3.0,9,20427.0,1
C1,399,Rented,Individual,27,27,No,X3,5.0,3.0,7,11898.0,1
C6,5871,Owned,Joint,58,49,Yes,X2,6.0,4.0,2,16160.0,0
C23,80,Rented,Individual,22,22,No,X1,2.0,1.0,18,9534.0,0
C4,431,Owned,Individual,30,30,No,X2,4.0,3.0,7,7356.0,1
C7,3831,Owned,Joint,41,19,No,X2,,,17,18981.0,1
C1,1441,Owned,Individual,40,40,No,X1,5.0,2.0,16,14820.0,0
C2,3340,Owned,Individual,31,31,No,X1,3.0,3.0,3,6530.0,1
C19,744,Rented,Individual,75,75,No,X1,14+,2.0,15,18300.0,1
C1,1207,Rented,Individual,45,45,No,X4,4.0,2.0,17,16614.0,0
C17,636,Rented,Individual,34,34,No,X1,,,2,7836.0,0
C3,384,Owned,Joint,60,55,No,X3,14+,1.0,17,26586.0,0
C15,885,Owned,Individual,71,71,No,X6,14+,1.0,22,18004.0,1
C5,645,Rented,Individual,24,24,No,X1,2.0,1.0,20,4518.0,1
C1,279,Owned,Joint,66,49,Yes,X1,1.0,4.0,18,25779.0,0
C7,5000,Owned,Joint,25,24,Yes,X4,3.0,3.0,21,12328.4,1
C1,340,Owned,Individual,33,33,No,X4,9.0,3.0,18,6220.0,1
C5,918,Owned,Individual,24,24,No,X3,,,18,7692.0,0
C1,39,Rented,Individual,46,46,No,,5.0,3.0,22,11344.0,1
C1,25,Owned,Joint,70,60,Yes,X1,14+,4.0,18,29593.6,0
C22,378,Rented,Individual,46,46,No,X1,2.0,1.0,2,12584.0,0
C4,3376,Owned,Individual,25,25,No,X2,,,15,5530.0,1
C3,2158,Owned,Joint,36,26,Yes,X1,,,18,17752.0,1
C9,855,Owned,Individual,26,26,No,X2,,,2,7212.0,0
C3,3335,Owned,Individual,25,25,No,X3,,,13,6432.0,1
C4,2094,Rented,Individual,20,20,No,X1,,,16,7140.0,1
C6,3797,Rented,Individual,22,22,No,X2,,,22,9184.0,1
C6,3289,Rented,Individual,29,29,No,X2,,,9,8722.0,0
C32,3829,Owned,Individual,65,65,No,X7,14+,4.0,22,14808.0,1
C3,651,Rented,Individual,61,61,No,X3,10.0,3.0,22,14544.0,1
C3,41,Rented,Individual,19,19,No,X1,,,12,6280.0,1
C26,1901,Rented,Individual,30,30,No,X2,8.0,3.0,18,9240.0,0
C3,2435,Rented,Individual,22,22,No,X2,,,8,5832.0,1
C6,1826,Rented,Individual,25,25,No,X4,3.0,1.0,13,10656.0,1
C3,2155,Rented,Individual,57,57,No,X4,,,12,15552.0,1
C2,3671,Owned,Joint,40,39,Yes,X1,,,21,17971.2,0
C6,2391,Owned,Individual,63,63,No,X2,4.0,3.0,2,13872.0,1
C3,3314,Owned,Individual,72,72,No,X1,14+,3.0,22,16268.0,0
C1,68,Rented,Joint,71,66,Yes,X4,,,17,27846.0,1
C2,646,Rented,Individual,26,26,No,X2,,,3,10976.0,0
C2,1627,Rented,Individual,29,29,No,X1,7.0,2.0,17,7152.0,1
C1,4648,Rented,Individual,56,56,No,X1,,,13,15236.0,0
C19,2047,Owned,Individual,31,31,No,X4,11.0,1.0,20,8862.0,1
C8,2537,Owned,Individual,52,52,No,,3.0,1.0,18,12168.0,0
C1,1600,Rented,Individual,25,25,No,X6,,,17,6470.0,1
C3,1471,Rented,Individual,41,41,No,,1.0,2.0,16,10144.0,0
C1,555,Rented,Individual,27,27,No,X1,4.0,3.0,21,10494.0,1
C1,19,Owned,Individual,75,75,No,X4,,,17,17276.0,1
C4,431,Rented,Individual,38,38,No,,5.0,3.0,7,8414.0,1
C2,364,Owned,Joint,60,56,No,X1,7.0,2.0,17,21221.2,1
C25,836,Rented,Individual,27,27,No,,,,20,10998.0,1
C1,2424,Owned,Joint,41,16,No,X3,6.0,1.0,17,16536.0,0
C2,502,Rented,Individual,20,20,No,X1,,,12,6860.0,1
C2,3306,Rented,Individual,36,36,No,X4,2.0,1.0,15,7452.0,1
C8,1042,Rented,Individual,49,49,No,X1,,,18,13464.0,1
C1,386,Rented,Joint,22,21,Yes,X1,,,19,6316.8,1
C17,2032,Owned,Individual,38,38,No,X2,14.0,1.0,12,6672.0,0
C2,1814,Rented,Individual,26,26,No,,,,3,8388.0,0
C4,70,Rented,Joint,51,44,Yes,X5,1.0,3.0,22,20608.0,0
C9,1261,Rented,Individual,22,22,No,X1,,,15,9920.0,1
C2,1419,Owned,Joint,61,25,Yes,,7.0,3.0,22,25766.4,1
C10,872,Rented,Individual,23,23,No,X1,,,21,10080.0,0
C18,523,Owned,Joint,34,33,Yes,X1,,,16,17568.0,0
C13,289,Rented,Individual,62,62,No,X2,,,18,16354.0,1
C7,1493,Owned,Joint,56,16,No,,11.0,3.0,22,26773.6,0
C15,4916,Rented,Joint,72,70,Yes,,,,18,34182.0,0
C4,431,Owned,Individual,36,36,No,X1,5.0,3.0,5,12496.0,1
C3,1208,Rented,Individual,43,43,No,,2.0,3.0,9,8946.0,1
C3,2955,Rented,Individual,63,63,No,X5,,,15,18284.0,1
C1,5,Rented,Individual,39,39,No,,,,8,7464.0,1
C4,545,Rented,Individual,28,28,No,,,,12,7896.0,1
C3,851,Rented,Individual,23,23,No,X3,1.0,2.0,9,7310.0,0
C3,526,Owned,Individual,28,28,No,X4,,,17,9926.0,1
C6,114,Owned,Individual,73,73,No,X5,4.0,3.0,10,17920.0,0
C1,4411,Owned,Joint,69,66,Yes,,14+,4.0,16,22386.0,0
C2,2284,Owned,Individual,55,55,No,X1,2.0,3.0,22,20400.0,1
C9,4054,Owned,Individual,34,34,No,,,,4,13800.0,0
C34,4998,Rented,Individual,23,23,No,X2,,,18,8184.0,0
C29,2067,Rented,Individual,48,48,No,,4.0,2.0,17,14928.0,0
C3,3656,Owned,Individual,75,75,No,X2,,,21,20916.0,0
C17,2170,Rented,Individual,24,24,No,X6,2.0,2.0,16,3918.0,0
C7,1797,Owned,Individual,21,21,No,X3,,,19,8932.0,0
C16,2937,Owned,Individual,54,54,No,X2,,,18,14736.0,0
C10,1530,Rented,Individual,53,53,No,X2,2.0,1.0,12,11448.0,1
C22,2,Rented,Individual,21,21,No,X1,,,14,3456.0,1
C16,2461,Owned,Individual,35,35,No,,1.0,1.0,16,8512.0,1
C17,4468,Owned,Individual,55,55,No,X4,3.0,1.0,19,12900.0,1
C4,3020,Owned,Individual,48,48,No,X2,12.0,3.0,8,10128.0,1
C4,779,Owned,Joint,42,41,Yes,X7,4.0,4.0,10,13372.8,0
C2,1263,Rented,Individual,45,45,No,X1,1.0,3.0,15,16250.0,1
C8,1557,Rented,Individual,28,28,No,X1,,,21,11120.0,0
C1,3424,Rented,Individual,24,24,No,,2.0,4.0,12,8456.0,0
C2,1192,Rented,Individual,47,47,No,,14+,3.0,3,10304.0,1
C24,1127,Owned,Individual,40,40,No,X9,,,12,8652.0,1
C1,275,Owned,Joint,65,63,No,X1,5.0,3.0,18,21000.0,0
C1,1289,Owned,Individual,37,37,No,X4,12.0,1.0,19,12560.0,1
C3,955,Rented,Joint,35,30,No,X4,,,12,10656.0,1
C3,2837,Rented,Individual,20,20,No,,,,2,3882.0,0
C1,2420,Rented,Individual,75,75,No,,5.0,3.0,17,19040.0,1
C3,4155,Owned,Individual,69,69,No,X3,14+,3.0,22,20162.0,1
C15,2929,Rented,Individual,71,71,No,X3,3.0,3.0,21,23086.0,1
C11,4658,Owned,Individual,26,26,No,X3,,,21,8428.0,0
C22,538,Rented,Individual,23,23,No,X2,,,18,4792.0,0
C4,5188,Rented,Individual,21,21,No,X6,,,14,9376.0,1
C1,1651,Owned,Individual,42,42,No,X2,7.0,3.0,18,12360.0,0
C22,575,Owned,Joint,62,61,Yes,,,,22,19420.8,1
C20,1320,Rented,Individual,31,31,No,X2,3.0,3.0,6,12300.0,0
C2,2802,Rented,Individual,23,23,No,X4,,,22,4284.0,0
C2,1451,Owned,Individual,75,75,No,X1,,,17,23292.0,1
C9,1910,Rented,Individual,27,27,No,X2,1.0,1.0,19,7668.0,1
C2,1073,Rented,Individual,43,43,No,,,,11,11376.0,0
C4,7,Rented,Individual,63,63,No,X2,,,13,12888.0,1
C1,760,Owned,Individual,60,60,No,,14+,1.0,19,15730.0,1
C10,1074,Rented,Individual,24,24,No,,,,17,4056.0,0
C2,771,Owned,Individual,47,47,No,X2,6.0,4.0,3,14260.0,0
C3,1044,Owned,Individual,28,28,No,X5,,,18,9548.0,0
C6,2385,Rented,Individual,46,46,No,X1,2.0,2.0,20,16008.0,1
C1,1684,Owned,Individual,75,75,No,X1,,,18,20800.0,1
C17,188,Owned,Individual,49,49,No,,2.0,1.0,22,15216.0,1
C20,317,Owned,Individual,58,58,No,X1,6.0,3.0,21,13632.0,1
C11,407,Rented,Individual,44,44,No,,6.0,3.0,16,9728.0,0
C4,211,Rented,Individual,22,22,No,X1,,,22,3798.0,1
C6,1748,Owned,Individual,75,75,No,X1,,,22,23294.0,0
C1,1303,Rented,Individual,54,54,No,X4,,,22,11124.0,0
C2,1567,Rented,Individual,39,39,No,X6,,,2,13040.0,0
C3,1631,Rented,Individual,23,23,No,X1,,,6,8136.0,1
C7,2330,Owned,Individual,31,31,No,X1,,,20,9872.0,1
C16,404,Rented,Individual,30,30,No,X3,1.0,1.0,15,8596.0,0
C1,2351,Owned,Individual,49,49,No,X3,,,16,13926.0,0
C3,1109,Rented,Joint,65,55,Yes,,14+,3.0,18,23712.0,1
C1,5,Owned,Individual,75,75,No,X3,14+,3.0,20,21284.0,1
C4,2780,Owned,Joint,56,53,Yes,X4,,,12,15750.0,1
C3,721,Owned,Joint,46,20,No,X1,14+,3.0,18,26832.0,1
C6,1181,Rented,Individual,25,25,No,,1.0,3.0,17,5860.0,0
C3,245,Rented,Individual,37,37,No,,9.0,3.0,15,10400.0,1
C11,3224,Owned,Individual,33,33,No,X3,8.0,2.0,20,5960.0,0
C9,3394,Owned,Individual,64,64,No,,2.0,3.0,6,14136.0,1
C10,29,Rented,Individual,32,32,No,X2,3.0,1.0,2,10624.0,0
C11,319,Owned,Joint,53,48,Yes,,1.0,4.0,22,26544.0,1
C1,2318,Owned,Individual,66,66,No,X2,14.0,3.0,17,14352.0,0
C1,1443,Rented,Individual,25,25,No,X3,2.0,3.0,17,5608.0,1
C2,794,Owned,Individual,75,75,No,X1,6.0,3.0,11,19260.0,1
C3,3777,Owned,Individual,51,51,No,X3,3.0,3.0,18,14960.0,1
C5,2834,Owned,Individual,47,47,No,X4,4.0,2.0,10,10608.0,1
C10,224,Owned,Joint,45,35,Yes,X4,11.0,3.0,21,19034.4,0
C1,2807,Rented,Individual,51,51,No,,7.0,1.0,12,10404.0,1
C1,3751,Rented,Joint,53,49,Yes,X2,3.0,4.0,16,29299.2,0
C14,451,Owned,Individual,39,39,No,X2,5.0,3.0,21,8890.0,1
C13,626,Owned,Individual,53,53,No,,6.0,4.0,5,12340.0,1
C21,5349,Owned,Individual,36,36,No,X7,13.0,4.0,22,12980.0,1
C2,2953,Rented,Individual,27,27,No,X3,2.0,3.0,13,7428.0,1
C6,1880,Owned,Individual,38,38,No,X1,,,10,13750.0,0
C1,1858,Rented,Individual,33,33,No,X3,,,12,7368.0,1
C2,484,Owned,Joint,47,42,Yes,X1,4.0,3.0,22,15648.0,0
C4,1754,Rented,Individual,29,29,No,X3,8.0,2.0,17,9324.0,1
C9,5069,Rented,Individual,55,55,No,X3,2.0,1.0,17,19350.0,1
C5,4739,Owned,Individual,61,61,No,,,,21,13816.0,0
C23,1,Owned,Individual,35,35,No,X1,4.0,3.0,18,12606.0,0
C2,1642,Owned,Individual,75,75,No,,4.0,3.0,22,23472.0,0
C3,1252,Owned,Individual,37,37,No,X5,,,18,12300.0,1
C2,1656,Owned,Individual,75,75,No,X3,14+,3.0,11,18420.0,1
C10,4747,Rented,Individual,48,48,No,X4,2.0,2.0,16,12150.0,1
C26,88,Owned,Individual,72,72,No,X3,,,21,22320.0,0
C4,1265,Owned,Individual,26,26,No,,,,7,6420.0,0
C7,2707,Owned,Individual,75,75,No,X4,5.0,3.0,20,17940.0,1
C2,17,Owned,Individual,56,56,No,X2,2.0,4.0,11,14872.0,0
C18,344,Rented,Joint,55,49,Yes,X6,2.0,1.0,19,27855.0,0
C1,508,Owned,Joint,45,38,Yes,X4,7.0,4.0,18,22732.8,0
C3,3099,Rented,Individual,54,54,No,X1,,,13,11968.0,1
C12,330,Rented,Individual,56,56,No,X1,1.0,2.0,16,13540.0,0
C2,1407,Owned,Joint,40,39,Yes,X4,9.0,2.0,22,14156.8,1
C3,1090,Rented,Joint,47,42,Yes,X1,5.0,3.0,17,19590.0,1
C26,452,Rented,Individual,22,22,No,X1,,,21,4254.0,0
C4,2182,Rented,Individual,24,24,No,X2,,,14,6660.0,0
C2,5163,Rented,Individual,24,24,No,X3,3.0,2.0,14,5680.0,0
C2,1276,Owned,Joint,69,37,Yes,,14+,4.0,17,29075.2,0
C2,521,Rented,Individual,34,34,No,X1,4.0,3.0,17,10096.0,0
C1,1709,Owned,Joint,75,68,Yes,X1,6.0,3.0,5,30060.0,0
C13,2545,Owned,Individual,50,50,No,X3,,,22,14736.0,1
C10,293,Rented,Individual,39,39,No,,14+,1.0,16,8568.0,0
C10,872,Rented,Individual,66,66,No,X4,13.0,3.0,3,22882.0,1
C9,401,Owned,Individual,58,58,No,X2,2.0,1.0,12,16996.0,1
C2,23,Owned,Individual,31,31,No,,2.0,3.0,3,13760.0,0
C23,140,Rented,Individual,29,29,No,X4,,,13,5860.0,1
C8,2141,Rented,Individual,40,40,No,X1,2.0,3.0,5,14058.0,1
C3,2078,Owned,Individual,48,48,No,,,,2,9728.0,0
C27,2198,Owned,Joint,70,45,Yes,X3,,,15,28458.0,0
C2,1195,Rented,Individual,22,22,No,,,,15,10816.0,1
C11,98,Rented,Individual,57,57,No,X1,,,17,19080.0,0
C6,5050,Owned,Individual,60,60,No,X1,6.0,3.0,1,14040.0,0
C9,223,Owned,Joint,29,24,Yes,X2,6.0,2.0,21,13664.0,0
C30,4917,Rented,Individual,69,69,No,,8.0,3.0,21,21726.0,1
C7,3457,Owned,Joint,42,40,Yes,X2,2.0,4.0,22,15206.4,1
C17,2315,Owned,Individual,39,39,No,X5,3.0,1.0,22,12960.0,1
C13,595,Owned,Individual,75,75,No,X4,1.0,3.0,20,17024.0,0
C2,2088,Owned,Individual,28,28,No,X1,3.0,3.0,11,11106.0,0
C8,278,Rented,Individual,50,50,No,X4,,,22,15246.0,1
C13,1020,Owned,Individual,31,31,No,X1,6.0,3.0,9,12460.0,1
C3,799,Owned,Individual,21,21,No,X2,1.0,3.0,19,5328.0,1
C6,1629,Rented,Individual,24,24,No,X4,,,20,9310.0,0
C1,38,Owned,Individual,35,35,No,X4,10.0,2.0,7,11934.0,0
C26,3156,Owned,Individual,49,49,No,,14+,3.0,1,13494.0,0
C29,501,Owned,Joint,56,50,Yes,X1,9.0,2.0,20,18810.0,0
C6,2568,Owned,Individual,45,45,No,X2,9.0,3.0,22,15626.0,0
C2,2057,Owned,Individual,22,22,No,X3,2.0,2.0,13,9044.0,1
C2,4711,Rented,Individual,22,22,No,X1,1.0,4.0,18,10464.0,0
C24,2038,Owned,Individual,57,57,No,,11.0,4.0,15,13848.0,0
C7,2238,Owned,Individual,71,71,No,,,,17,20628.0,0
C26,2792,Rented,Individual,20,20,No,X1,,,12,5584.0,0
C13,2621,Rented,Individual,74,74,No,X1,1.0,3.0,18,19552.0,1
C4,7,Rented,Joint,31,28,Yes,X1,8.0,3.0,12,8784.0,1
C18,3256,Rented,Individual,58,58,No,X1,10.0,2.0,19,18930.0,0
C2,905,Rented,Individual,27,27,No,,,,15,12348.0,1
C7,4416,Rented,Individual,62,62,No,,6.0,3.0,21,17580.0,0
C8,2565,Owned,Individual,59,59,No,X6,,,15,14690.0,1
C4,2454,Owned,Individual,23,23,No,X3,,,14,5450.0,0
C15,4382,Owned,Individual,45,45,No,,,,22,15936.0,1
C27,1059,Rented,Individual,40,40,No,X3,5.0,3.0,21,13816.0,1
C13,842,Rented,Individual,75,75,No,,14+,3.0,4,21862.0,0
C10,120,Rented,Individual,39,39,No,,,,16,15920.0,0
C3,2165,Owned,Joint,56,48,Yes,X1,14+,1.0,19,25792.0,0
C13,289,Rented,Individual,22,22,No,,2.0,2.0,17,7560.0,0
C10,1811,Rented,Individual,56,56,No,,1.0,1.0,11,17680.0,0
C29,1467,Rented,Individual,20,20,No,X1,,,9,3558.0,1
C11,4080,Owned,Joint,72,68,Yes,X4,3.0,1.0,20,25620.0,0
C5,4674,Rented,Individual,51,51,No,X1,,,1,15886.0,0
C1,142,Owned,Individual,57,57,No,,2.0,1.0,19,18270.0,0
C1,3670,Owned,Joint,53,24,No,X1,5.0,3.0,5,18950.4,1
C2,2145,Owned,Individual,24,24,No,X2,2.0,3.0,16,8400.0,0
C3,3379,Owned,Individual,33,33,No,X3,6.0,3.0,22,6816.0,1
C2,3668,Owned,Individual,33,33,No,X4,4.0,3.0,22,6450.0,1
C3,230,Rented,Individual,27,27,No,,4.0,3.0,18,6630.0,0
C1,3415,Owned,Joint,48,42,Yes,X1,1.0,3.0,5,24918.4,0
C17,1948,Rented,Individual,19,19,No,X1,,,2,7896.0,1
C3,3147,Rented,Individual,24,24,No,X1,,,18,7572.0,0
C10,1685,Rented,Individual,59,59,No,,7.0,3.0,21,15120.0,1
C1,812,Owned,Individual,65,65,No,,14+,1.0,19,16660.0,1
C1,36,Rented,Joint,67,65,No,X3,10.0,1.0,20,34457.6,0
C17,901,Owned,Joint,45,17,No,X1,14+,3.0,15,17370.0,0
C2,14,Owned,Joint,49,47,No,X3,11.0,2.0,21,22836.0,0
C3,1078,Owned,Individual,43,43,No,X2,,,20,15552.0,0
C3,5816,Owned,Joint,74,69,No,,,,21,27594.0,0
C8,4368,Rented,Individual,64,64,No,,6.0,2.0,20,18228.0,0
C25,1290,Owned,Individual,35,35,No,X2,6.0,4.0,22,6888.0,1
C7,2907,Owned,Individual,64,64,No,X6,,,12,17504.0,0
C7,594,Owned,Individual,75,75,No,X1,1.0,1.0,15,17360.0,1
C2,194,Owned,Joint,38,35,Yes,X2,4.0,3.0,22,22836.0,0
C1,210,Owned,Joint,60,55,Yes,X2,,,22,22275.0,1
C4,70,Owned,Individual,56,56,No,X3,9.0,3.0,7,18210.0,1
C14,2580,Owned,Joint,40,38,Yes,X2,,,17,18570.0,1
C13,6172,Owned,Individual,54,54,No,,,,18,13944.0,1
C32,3243,Owned,Joint,37,34,Yes,,14+,3.0,6,15472.8,1
C1,1819,Owned,Individual,41,41,No,X1,14+,3.0,21,12820.0,0
C20,5253,Rented,Individual,55,55,No,X3,,,18,13596.0,0
C2,290,Rented,Individual,31,31,No,X1,6.0,2.0,17,6530.0,0
C1,3005,Owned,Joint,75,74,Yes,,8.0,1.0,16,27703.2,0
C3,238,Owned,Individual,53,53,No,X1,2.0,1.0,12,15552.0,1
C10,1317,Rented,Individual,48,48,No,,5.0,1.0,21,11120.0,0
C5,735,Owned,Individual,52,52,No,X2,,,21,17528.0,1
C17,2027,Owned,Individual,70,70,No,X6,10.0,2.0,17,19516.0,0
C3,3696,Owned,Joint,43,41,Yes,X4,4.0,3.0,21,16828.0,1
C3,1234,Owned,Individual,52,52,No,X2,7.0,3.0,18,15574.0,1
C1,583,Rented,Individual,75,75,No,X1,,,21,19830.0,1
C3,83,Rented,Joint,27,24,Yes,X1,5.0,1.0,12,11692.8,1
C10,224,Owned,Individual,53,53,No,,5.0,1.0,13,12700.0,1
C14,2901,Rented,Individual,33,33,No,X1,2.0,1.0,16,7620.0,1
C12,3788,Rented,Individual,23,23,No,X1,,,19,6640.0,1
C1,2687,Rented,Joint,47,19,Yes,X5,,,16,19497.6,1
C2,2282,Owned,Individual,28,28,No,X4,1.0,3.0,3,5304.0,0
C28,2453,Rented,Individual,21,21,No,X3,1.0,1.0,21,10928.0,0
C11,2256,Owned,Individual,23,23,No,X1,,,17,3642.0,0
